date,facility_id,facility_name,facility_type,location,drug_id,drug_name,category,current_stock,min_stock,daily_usage,lead_time_days,expected_usage,stock_after_lead_time,shortage_flag,month,season
4/12/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,267,22,3,1,1,265,FALSE,4,Spring
3/26/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,247,53,16,3,43,199,FALSE,3,Spring
2/5/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,178,78,12,3,40,134,FALSE,2,Winter
3/17/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,176,51,18,10,158,10,FALSE,3,Spring
5/24/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,166,51,2,6,14,146,FALSE,5,Spring
1/29/2024,3,giza health center,clinic,giza,106,metformin,diabetes,220,56,12,13,140,83,FALSE,1,Winter
6/10/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,21,57,17,5,82,0,FALSE,6,Summer
5/27/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,120,65,3,10,34,98,FALSE,5,Spring
5/14/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,211,30,9,1,15,203,FALSE,5,Spring
1/29/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,108,21,16,6,99,13,FALSE,1,Winter
4/15/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,115,47,18,13,236,0,FALSE,4,Spring
1/16/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,81,52,7,9,73,5,FALSE,1,Winter
5/2/2024,3,giza health center,clinic,giza,106,metformin,diabetes,280,44,12,3,36,239,FALSE,5,Spring
3/28/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,293,41,10,10,94,192,FALSE,3,Spring
3/4/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,152,55,11,4,43,106,FALSE,3,Spring
6/29/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,116,64,17,6,101,30,FALSE,6,Summer
5/23/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,145,38,5,10,50,102,FALSE,5,Spring
4/7/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,214,72,13,13,170,42,FALSE,4,Spring
1/11/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,155,64,4,6,16,134,FALSE,1,Winter
3/6/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,248,33,8,14,112,144,FALSE,3,Spring
5/23/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,157,27,5,10,45,104,FALSE,5,Spring
3/2/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,141,23,18,4,72,60,FALSE,3,Spring
1/14/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,67,45,12,12,145,0,FALSE,1,Winter
6/23/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,77,20,19,3,62,27,FALSE,6,Summer
5/1/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,255,61,8,13,105,153,FALSE,5,Spring
3/14/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,45,77,4,11,43,0,FALSE,3,Spring
5/16/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,25,78,7,7,55,0,FALSE,5,Spring
4/11/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,262,30,11,1,8,253,FALSE,4,Spring
5/25/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,70,78,12,5,60,11,FALSE,5,Spring
5/19/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,274,51,6,14,85,192,FALSE,5,Spring
3/10/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,107,71,6,6,26,79,FALSE,3,Spring
4/27/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,136,65,7,1,10,143,FALSE,4,Spring
3/16/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,303,63,8,3,21,287,FALSE,3,Spring
4/13/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,225,53,13,2,21,204,FALSE,4,Spring
1/25/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,97,28,17,6,99,2,FALSE,1,Winter
3/7/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,205,34,16,13,204,0,FALSE,3,Spring
3/18/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,12,36,13,12,154,0,FALSE,3,Spring
6/19/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,70,48,11,3,35,33,FALSE,6,Summer
5/8/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,175,62,5,11,56,116,FALSE,5,Spring
6/6/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,123,34,6,8,46,76,FALSE,6,Summer
6/4/2024,2,el amal pharmacy,pharmacy,cairo,104,insulin,diabetes,199,46,20,8,154,50,FALSE,6,Summer
2/25/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,127,64,4,9,41,111,FALSE,2,Winter
6/29/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,199,25,19,2,43,149,FALSE,6,Summer
5/9/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,115,57,19,3,63,51,FALSE,5,Spring
5/13/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,242,27,8,12,100,144,FALSE,5,Spring
1/24/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,271,46,3,8,23,256,FALSE,1,Winter
4/16/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,238,56,3,9,29,213,FALSE,4,Spring
3/19/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,17,45,10,15,141,0,FALSE,3,Spring
2/25/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,49,23,15,6,93,0,FALSE,2,Winter
5/18/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,42,79,4,8,26,11,FALSE,5,Spring
4/14/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,108,68,6,13,73,28,FALSE,4,Spring
6/14/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,222,43,14,8,115,112,FALSE,6,Summer
1/21/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,293,28,13,2,23,260,FALSE,1,Winter
4/10/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,286,28,9,14,123,151,FALSE,4,Spring
3/17/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,246,62,19,7,131,110,FALSE,3,Spring
2/28/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,136,49,13,3,42,97,FALSE,2,Winter
1/29/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,25,70,15,10,151,0,FALSE,1,Winter
2/22/2024,1,cairo general hospital,hospital,cairo,102,amoxicillin,antibiotic,47,26,3,8,27,21,FALSE,2,Winter
6/29/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,41,36,3,7,21,17,FALSE,6,Summer
5/18/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,120,68,3,3,7,112,FALSE,5,Spring
2/29/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,168,56,12,4,46,122,FALSE,2,Winter
6/18/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,270,33,15,5,79,192,FALSE,6,Summer
5/22/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,96,58,16,9,137,0,FALSE,5,Spring
3/29/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,209,70,18,6,105,98,FALSE,3,Spring
4/14/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,86,39,14,3,41,38,FALSE,4,Spring
3/2/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,130,40,6,13,73,41,FALSE,3,Spring
5/23/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,216,46,19,9,175,45,FALSE,5,Spring
3/3/2024,2,el amal pharmacy,pharmacy,cairo,104,insulin,diabetes,142,33,12,11,134,18,FALSE,3,Spring
4/4/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,56,56,8,1,8,51,FALSE,4,Spring
6/21/2024,3,giza health center,clinic,giza,104,insulin,diabetes,35,76,4,4,16,14,FALSE,6,Summer
6/20/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,301,32,17,5,65,224,FALSE,6,Summer
1/4/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,120,78,8,12,91,29,FALSE,1,Winter
5/2/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,134,65,8,7,54,73,FALSE,5,Spring
3/23/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,155,44,16,9,146,16,FALSE,3,Spring
3/19/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,134,44,18,8,137,2,FALSE,3,Spring
4/30/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,172,78,8,6,49,127,FALSE,4,Spring
1/12/2024,3,giza health center,clinic,giza,104,insulin,diabetes,299,74,9,12,102,192,FALSE,1,Winter
3/7/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,300,80,20,10,198,87,FALSE,3,Spring
3/16/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,89,33,12,4,49,39,FALSE,3,Spring
3/3/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,256,54,12,5,62,211,FALSE,3,Spring
6/13/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,262,49,7,12,87,175,FALSE,6,Summer
2/5/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,291,50,7,9,60,221,FALSE,2,Winter
5/14/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,22,72,4,14,56,0,FALSE,5,Spring
1/2/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,220,29,9,2,15,203,FALSE,1,Winter
1/3/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,121,52,16,6,94,26,FALSE,1,Winter
6/12/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,252,62,17,1,11,246,FALSE,6,Summer
5/21/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,222,21,2,9,19,209,FALSE,5,Spring
5/17/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,157,22,18,14,250,0,FALSE,5,Spring
4/20/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,104,26,5,9,47,61,FALSE,4,Spring
2/19/2024,2,el amal pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,271,36,13,5,65,219,FALSE,2,Winter
4/5/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,225,50,20,4,80,136,FALSE,4,Spring
3/17/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,49,62,3,2,5,46,FALSE,3,Spring
4/6/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,299,49,3,11,36,261,FALSE,4,Spring
2/13/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,58,50,15,11,166,0,FALSE,2,Winter
1/25/2024,3,giza health center,clinic,giza,105,aspirin,cardio,281,80,3,4,16,263,FALSE,1,Winter
5/25/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,249,36,3,2,8,239,FALSE,5,Spring
5/19/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,300,60,3,3,12,296,FALSE,5,Spring
2/23/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,79,68,14,2,25,63,FALSE,2,Winter
5/24/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,134,57,14,11,157,0,FALSE,5,Spring
4/8/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,83,70,4,9,33,52,FALSE,4,Spring
1/14/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,63,47,9,14,128,0,FALSE,1,Winter
6/3/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,209,68,12,1,14,208,FALSE,6,Summer
4/25/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,257,33,13,9,118,153,FALSE,4,Spring
2/17/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,205,25,11,13,147,53,FALSE,2,Winter
1/19/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,53,36,6,7,41,13,FALSE,1,Winter
2/9/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,213,41,13,2,28,182,FALSE,2,Winter
3/19/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,241,44,10,2,17,214,FALSE,3,Spring
2/17/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,225,47,19,9,169,59,FALSE,2,Winter
1/27/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,22,26,13,9,114,0,FALSE,1,Winter
6/2/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,168,77,15,1,8,160,FALSE,6,Summer
4/9/2024,3,giza health center,clinic,giza,104,insulin,diabetes,58,65,19,4,71,0,FALSE,4,Spring
2/13/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,198,31,6,5,29,171,FALSE,2,Winter
5/6/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,90,23,7,7,52,47,FALSE,5,Spring
3/17/2024,3,giza health center,clinic,giza,104,insulin,diabetes,256,71,4,6,22,231,FALSE,3,Spring
6/9/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,267,58,8,8,68,191,FALSE,6,Summer
3/18/2024,1,cairo general hospital,hospital,cairo,102,amoxicillin,antibiotic,13,79,14,6,85,0,FALSE,3,Spring
3/25/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,237,41,15,14,217,25,FALSE,3,Spring
2/4/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,162,40,8,8,65,100,FALSE,2,Winter
4/11/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,174,38,17,10,175,6,FALSE,4,Spring
4/6/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,149,72,14,6,81,63,FALSE,4,Spring
2/21/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,293,31,20,1,19,270,FALSE,2,Winter
2/23/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,234,72,11,14,154,77,FALSE,2,Winter
4/14/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,265,27,11,4,46,217,FALSE,4,Spring
2/9/2024,3,giza health center,clinic,giza,106,metformin,diabetes,217,71,14,2,26,208,FALSE,2,Winter
5/2/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,219,53,18,14,253,0,FALSE,5,Spring
5/19/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,30,71,13,12,152,0,FALSE,5,Spring
6/12/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,49,27,9,11,97,0,FALSE,6,Summer
2/12/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,23,55,14,13,177,0,FALSE,2,Winter
1/28/2024,3,giza health center,clinic,giza,104,insulin,diabetes,17,26,10,4,41,0,FALSE,1,Winter
5/12/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,297,57,20,4,82,217,FALSE,5,Spring
4/10/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,257,70,20,12,244,2,FALSE,4,Spring
3/29/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,15,49,5,5,26,0,FALSE,3,Spring
1/30/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,89,41,11,6,59,12,FALSE,1,Winter
5/13/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,258,42,17,2,31,219,FALSE,5,Spring
6/27/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,238,39,4,5,15,218,FALSE,6,Summer
1/30/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,21,76,12,11,126,0,FALSE,1,Winter
2/12/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,135,54,7,9,66,73,FALSE,2,Winter
5/23/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,231,49,9,13,119,114,FALSE,5,Spring
2/17/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,109,60,15,7,102,0,FALSE,2,Winter
6/6/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,119,48,20,7,138,0,FALSE,6,Summer
6/29/2024,4,nasr city pharmacy,pharmacy,cairo,101,paracetamol,painkiller,129,34,10,13,127,0,FALSE,6,Summer
5/27/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,62,72,19,3,56,10,FALSE,5,Spring
2/20/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,245,27,10,11,111,134,FALSE,2,Winter
6/12/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,170,58,14,10,144,26,FALSE,6,Summer
1/30/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,196,41,16,10,157,32,FALSE,1,Winter
6/29/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,162,78,20,2,38,116,FALSE,6,Summer
3/21/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,64,35,11,2,22,49,FALSE,3,Spring
6/26/2024,2,el amal pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,76,52,14,7,96,0,FALSE,6,Summer
5/27/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,207,48,7,8,60,144,FALSE,5,Spring
6/26/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,102,55,7,8,50,36,FALSE,6,Summer
2/17/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,168,74,16,10,163,10,FALSE,2,Winter
1/3/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,256,28,8,14,115,151,FALSE,1,Winter
1/7/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,143,34,9,3,26,131,FALSE,1,Winter
6/22/2024,6,delta medical center,clinic,mansoura,101,paracetamol,painkiller,288,26,20,7,142,155,FALSE,6,Summer
1/24/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,123,35,18,10,179,0,FALSE,1,Winter
2/20/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,287,46,9,8,74,216,FALSE,2,Winter
1/2/2024,5,alex central hospital,hospital,alexandria,103,ibuprofen,painkiller,87,63,15,6,92,0,FALSE,1,Winter
2/25/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,191,27,4,7,29,154,FALSE,2,Winter
3/29/2024,1,cairo general hospital,hospital,cairo,103,ibuprofen,painkiller,144,72,3,12,35,114,FALSE,3,Spring
2/1/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,196,24,19,5,96,106,FALSE,2,Winter
4/2/2024,6,delta medical center,clinic,mansoura,105,aspirin,cardio,110,66,4,1,5,103,FALSE,4,Spring
3/15/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,51,74,10,14,119,0,FALSE,3,Spring
3/12/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,238,62,13,3,37,200,FALSE,3,Spring
2/23/2024,3,giza health center,clinic,giza,103,ibuprofen,painkiller,142,65,4,10,42,99,FALSE,2,Winter
5/16/2024,6,delta medical center,clinic,mansoura,102,amoxicillin,antibiotic,139,31,16,7,112,22,FALSE,5,Spring
6/25/2024,3,giza health center,clinic,giza,106,metformin,diabetes,297,34,13,14,164,126,FALSE,6,Summer
1/9/2024,1,cairo general hospital,hospital,cairo,102,amoxicillin,antibiotic,167,46,10,2,21,148,FALSE,1,Winter
3/21/2024,2,el amal pharmacy,pharmacy,cairo,105,aspirin,cardio,123,62,17,7,123,0,FALSE,3,Spring
2/6/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,138,28,9,12,108,39,FALSE,2,Winter
3/8/2024,5,alex central hospital,hospital,alexandria,105,aspirin,cardio,232,76,20,7,134,89,FALSE,3,Spring
2/5/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,268,50,4,13,54,220,FALSE,2,Winter
2/9/2024,1,cairo general hospital,hospital,cairo,101,paracetamol,painkiller,98,70,14,10,152,0,FALSE,2,Winter
4/7/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,248,53,10,9,87,155,FALSE,4,Spring
1/30/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,280,69,10,13,134,153,FALSE,1,Winter
1/29/2024,6,delta medical center,clinic,mansoura,103,ibuprofen,painkiller,164,46,7,8,58,96,FALSE,1,Winter
3/8/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,264,68,7,9,60,207,FALSE,3,Spring
3/17/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,265,60,8,3,27,240,FALSE,3,Spring
5/18/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,281,77,2,10,21,270,FALSE,5,Spring
1/5/2024,3,giza health center,clinic,giza,104,insulin,diabetes,63,81,13,14,183,0,FALSE,1,Winter
1/15/2024,3,giza health center,clinic,giza,102,amoxicillin,antibiotic,127,77,20,2,39,94,FALSE,1,Winter
5/4/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,50,68,19,13,251,0,FALSE,5,Spring
6/17/2024,2,el amal pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,258,79,19,3,58,201,FALSE,6,Summer
6/4/2024,3,giza health center,clinic,giza,105,aspirin,cardio,226,32,19,13,247,0,FALSE,6,Summer
2/21/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,172,46,13,8,105,69,FALSE,2,Winter
1/31/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,137,35,4,6,25,118,FALSE,1,Winter
5/21/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,132,59,9,1,9,118,FALSE,5,Spring
6/10/2024,1,cairo general hospital,hospital,cairo,106,metformin,diabetes,34,34,4,1,7,35,FALSE,6,Summer
5/11/2024,3,giza health center,clinic,giza,101,paracetamol,painkiller,131,36,18,4,65,61,FALSE,5,Spring
5/26/2024,5,alex central hospital,hospital,alexandria,102,amoxicillin,antibiotic,253,35,17,13,223,17,FALSE,5,Spring
1/25/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,60,61,15,6,88,0,FALSE,1,Winter
4/29/2024,4,nasr city pharmacy,pharmacy,cairo,104,insulin,diabetes,36,64,5,1,5,34,FALSE,4,Spring
3/27/2024,4,nasr city pharmacy,pharmacy,cairo,106,metformin,diabetes,62,36,8,4,31,42,FALSE,3,Spring
2/5/2024,5,alex central hospital,hospital,alexandria,104,insulin,diabetes,226,31,10,8,83,146,FALSE,2,Winter
4/23/2024,2,el amal pharmacy,pharmacy,cairo,101,paracetamol,painkiller,289,28,3,11,36,259,FALSE,4,Spring
1/24/2024,5,alex central hospital,hospital,alexandria,101,paracetamol,painkiller,129,30,15,8,115,14,FALSE,1,Winter
4/12/2024,4,nasr city pharmacy,pharmacy,cairo,102,amoxicillin,antibiotic,36,29,14,1,16,22,FALSE,4,Spring
4/26/2024,4,nasr city pharmacy,pharmacy,cairo,103,ibuprofen,painkiller,155,48,19,11,211,0,FALSE,4,Spring
2/9/2024,6,delta medical center,clinic,mansoura,104,insulin,diabetes,104,36,8,1,15,104,FALSE,2,Winter
5/18/2024,5,alex central hospital,hospital,alexandria,106,metformin,diabetes,40,67,12,1,16,38,FALSE,5,Spring
5/2/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,274,77,18,3,56,210,FALSE,5,Spring
1/21/2024,1,cairo general hospital,hospital,cairo,105,aspirin,cardio,98,23,4,11,44,55,FALSE,1,Winter
1/31/2024,2,el amal pharmacy,pharmacy,cairo,104,insulin,diabetes,142,57,3,10,34,103,FALSE,1,Winter
6/17/2024,1,cairo general hospital,hospital,cairo,104,insulin,diabetes,297,53,12,5,64,259,FALSE,6,Summer
3/21/2024,2,el amal pharmacy,pharmacy,cairo,106,metformin,diabetes,131,36,14,3,40,97,FALSE,3,Spring
3/17/2024,6,delta medical center,clinic,mansoura,106,metformin,diabetes,244,40,4,1,6,247,FALSE,3,Spring
5/24/2024,4,nasr city pharmacy,pharmacy,cairo,105,aspirin,cardio,61,25,19,4,77,0,FALSE,5,Spring
